DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,YEAR,OPTION TYPE,STRIKE PRICE
2021-06-04,2021-06-24,35770.0,35960.8,35350.0,35508.5,35535.0,35508.5,3780075,25,134616044816.25,1810300.0,120050.0,BANKNIFTY,FUTIDX,2021,,
2021-06-04,2021-06-24,35770.0,35960.8,35350.0,35508.5,35535.0,35508.5,3780075,25,134616044816.25,1810300.0,120050.0,BANKNIFTY,FUTIDX,2021,,
2021-06-03,2021-06-24,35662.2,35890.0,35553.0,35781.95,35775.0,35781.95,3043225,25,108692972440.0,1690250.0,-9775.0,BANKNIFTY,FUTIDX,2021,,
2021-06-02,2021-06-24,35380.0,35560.0,35180.0,35524.25,35540.0,35524.25,2838975,25,100366930038.75,1700025.0,-31100.0,BANKNIFTY,FUTIDX,2021,,
2021-06-01,2021-06-24,35677.95,35797.45,35313.95,35454.1,35470.0,35454.1,3640775,25,129272791900.0,1731125.0,7675.0,BANKNIFTY,FUTIDX,2021,,
2021-05-31,2021-06-24,35280.0,35650.0,35063.15,35602.9,35578.25,35602.9,3547900,25,125708818101.25,1723450.0,-21550.0,BANKNIFTY,FUTIDX,2021,,
2021-05-28,2021-06-24,35499.0,35670.0,35150.0,35321.8,35394.05,35321.8,3791450,25,134081102476.25,1745000.0,27775.0,BANKNIFTY,FUTIDX,2021,,
2021-05-27,2021-06-24,34523.0,35408.35,34523.0,35308.65,35386.9,35308.65,2668525,25,93552745176.25,1717225.0,525550.0,BANKNIFTY,FUTIDX,2021,,
2021-05-27,2021-06-24,34523.0,35408.35,34523.0,35308.65,35386.9,35308.65,2668525,25,93552745176.25,1717225.0,525550.0,BANKNIFTY,FUTIDX,2021,,
2021-05-26,2021-06-24,34938.35,35118.2,34640.0,34883.2,34849.55,34883.2,1510775,25,52789189998.75,1191675.0,501750.0,BANKNIFTY,FUTIDX,2021,,
2021-05-25,2021-06-24,35199.95,35301.1,34585.1,34875.7,34918.0,34875.7,1054100,25,36732261607.5,689925.0,250725.0,BANKNIFTY,FUTIDX,2021,,
2021-07-29,2021-07-29,34675.25,34777.05,34482.9,34691.4,34695.75,34691.5,2499625,25,86637597792.5,466400.0,-363075.0,BANKNIFTY,FUTIDX,2021,,
2021-07-28,2021-07-29,34768.5,34829.0,34118.2,34559.3,34571.0,34559.3,3612875,25,124440603045.0,829475.0,-611125.0,BANKNIFTY,FUTIDX,2021,,
