symbol,prev_close,open,high,low,close,settlement,net_change,open_interest,volume,trades,underlying_price,notional_value,premium_traded,underlying,expiry,strike,option_type,spread_bps,return,moneyness,days_to_expiry,implied_volatility,date,bid_ask_spread,relative_spread_bps,effective_spread,realized_spread
OPTSTKNUVAMA30-SEP-2025CE6600,624.45,388.65,388.65,388.65,388.65,538.1,86.35,1.0,75.0,1.0,6729.0,524148.75,29148.75,NUVAMA30,SEP,20256600.0,CE,0.0,-0.37761229882296427,0.00033218802760581734,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPNBHOUSING28-AUG-2025PE1020,219.65,225.3,225.3,225.3,225.3,236.8,17.15,51.0,1950.0,3.0,782.9,2428335.0,439335.0,PNBHOUSING28,AUG,20251020.0,PE,0.0,0.025722740723878923,3.865978108756991e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPNBHOUSING28-AUG-2025PE1080,279.65,289.0,289.0,289.0,289.0,296.75,17.1,1.0,650.0,1.0,782.9,889850.0,187850.0,PNBHOUSING28,AUG,20251080.0,PE,0.0,0.03343465045592713,3.8659666546179264e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPNBHOUSING28-AUG-2025CE1140,0.0,0.1,0.1,0.1,0.1,0.0,0.0,14.0,2600.0,4.0,782.9,2964260.0,260.0,PNBHOUSING28,AUG,20251140.0,CE,0.0,inf,3.865955200546735e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE30-SEP-2025CE1290,136.45,110.0,110.0,110.0,110.0,110.0,26.45,1.0,500.0,1.0,1384.9,700000.0,55000.0,RELIANCE30,SEP,20251290.0,CE,0.0,-0.1938438988640527,6.838576703014969e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-AUG-2025CE1630,0.0,0.1,0.1,0.1,0.1,0.1,0.1,55.0,26000.0,52.0,1384.9,42382600.0,2600.0,RELIANCE28,AUG,20251630.0,CE,0.0,inf,6.838461891709458e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-AUG-2025PE1570,156.65,176.0,176.0,176.0,176.0,184.6,27.95,2.0,3000.0,6.0,1384.9,5238000.0,528000.0,RELIANCE28,AUG,20251570.0,PE,0.0,0.12352377912543884,6.83848215224795e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-AUG-2025PE1180,0.1,0.1,0.1,0.1,0.1,0.1,0.0,93.0,46500.0,93.0,1384.9,54874650.0,4650.0,RELIANCE28,AUG,20251180.0,PE,0.0,0.0,6.838613848674497e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE30-SEP-2025PE1140,0.1,1.1,1.1,1.1,1.1,0.2,0.1,1.0,500.0,1.0,1384.9,570550.0,550.0,RELIANCE30,SEP,20251140.0,PE,0.0,10.0,6.838627356287104e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-AUG-2025PE1140,0.0,0.1,0.1,0.1,0.1,0.1,0.1,66.0,1000.0,2.0,1384.9,1140100.0,100.0,RELIANCE28,AUG,20251140.0,PE,0.0,inf,6.838627356287104e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE30-SEP-2025CE1180,240.05,224.5,224.5,224.5,224.5,212.5,27.55,1163.0,500.0,1.0,1384.9,702250.0,112250.0,RELIANCE30,SEP,20251180.0,CE,0.0,-0.0647781712143304,6.838613848674497e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-AUG-2025CE1220,193.2,175.25,176.5,175.25,176.5,165.3,27.9,52.0,1500.0,3.0,1384.9,2093500.0,263500.0,RELIANCE28,AUG,20251220.0,CE,70.8215297450425,-0.08643892339544508,6.838600341115252e-05,,,2025-08-27,1.25,70.8215297450425,0.625,0.5
OPTSTKRELIANCE28-OCT-2025CE1520,27.2,12.2,12.2,12.2,12.2,12.2,15.0,1.0,1000.0,2.0,1384.9,1532200.0,12200.0,RELIANCE28,OCT,20251520.0,CE,0.0,-0.5514705882352942,6.838499036121734e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE28-OCT-2025PE1240,6.3,4.0,4.0,4.0,4.0,4.0,2.3,8.0,1500.0,3.0,1384.9,1866000.0,6000.0,RELIANCE28,OCT,20251240.0,PE,0.0,-0.36507936507936506,6.838593587355639e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKRELIANCE30-SEP-2025PE1620,198.25,214.0,215.25,214.0,215.25,227.05,28.8,32.0,7500.0,15.0,1384.9,13759750.0,1609750.0,RELIANCE30,SEP,20251620.0,PE,58.07200929152149,0.08575031525851198,6.838465268457536e-05,,,2025-08-27,1.25,58.07200929152149,0.625,0.5
OPTSTKSUNPHARMA28-AUG-2025CE1920,0.0,0.05,0.05,0.05,0.05,0.05,0.05,377.0,8400.0,24.0,1600.3,16128420.0,420.0,SUNPHARMA28,AUG,20251920.0,CE,0.0,inf,7.901966825861448e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUNPHARMA28-AUG-2025PE1420,0.0,0.1,0.1,0.1,0.1,0.0,0.0,50.0,350.0,1.0,1600.3,497035.0,35.0,SUNPHARMA28,AUG,20251420.0,PE,0.0,inf,7.902161922472597e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUNPHARMA28-AUG-2025CE1840,0.05,0.05,0.05,0.05,0.05,0.05,0.0,569.0,25550.0,73.0,1600.3,47013277.5,1277.5,SUNPHARMA28,AUG,20251840.0,CE,0.0,0.0,7.90199804067186e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUNPHARMA28-AUG-2025CE1960,0.0,0.1,0.1,0.1,0.1,0.0,0.0,85.0,700.0,2.0,1600.3,1372070.0,70.0,SUNPHARMA28,AUG,20251960.0,CE,0.0,inf,7.901951218548723e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUNPHARMA30-SEP-2025CE1880,3.35,2.75,2.75,2.75,2.75,1.05,2.3,5.0,350.0,1.0,1600.3,658962.5,962.5,SUNPHARMA30,SEP,20251880.0,CE,0.0,-0.17910447761194032,7.901982433235828e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN28-AUG-2025PE2950,0.0,0.05,0.05,0.05,0.05,0.0,0.0,217.0,3500.0,20.0,3594.0,10325175.0,175.0,TITAN28,AUG,20252950.0,PE,0.0,inf,0.00017745562992057946,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN30-SEP-2025CE3350,341.45,298.0,298.0,298.0,298.0,291.1,50.35,2.0,350.0,2.0,3594.0,1276800.0,104300.0,TITAN30,SEP,20253350.0,CE,0.0,-0.12725142773466097,0.0001774521252039786,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN28-AUG-2025PE2900,0.15,0.05,0.05,0.05,0.05,0.0,0.15,254.0,3325.0,19.0,3594.0,9642666.25,166.25,TITAN28,AUG,20252900.0,PE,0.0,-0.6666666666666666,0.0001774560680198885,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN30-SEP-2025PE4200,531.05,540.0,540.0,540.0,540.0,585.95,54.9,1.0,175.0,1.0,3594.0,829500.0,94500.0,TITAN30,SEP,20254200.0,PE,0.0,0.016853403634309472,0.00017744467814083005,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN30-SEP-2025CE3200,476.5,450.0,450.0,450.0,450.0,421.3,55.2,2.0,175.0,1.0,3594.0,638750.0,78750.0,TITAN30,SEP,20253200.0,CE,0.0,-0.055613850996852045,0.00017745343945648094,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN30-SEP-2025PE3750,164.9,127.9,127.9,127.9,127.9,199.3,34.4,1.0,175.0,1.0,3594.0,678632.5,22382.5,TITAN30,SEP,20253750.0,PE,0.0,-0.22437841115827772,0.00017744862062581005,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTITAN28-AUG-2025PE4000,346.65,387.0,387.0,387.0,387.0,404.7,58.05,3.0,175.0,1.0,3594.0,767725.0,67725.0,TITAN28,AUG,20254000.0,PE,0.0,0.11639982691475559,0.00017744643033474868,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL28-AUG-2025CE600,0.0,0.05,0.05,0.05,0.05,0.0,0.0,523.0,14350.0,14.0,508.55,8610717.5,717.5,VBL28,AUG,2025600.0,CE,0.0,inf,0.0002510614139020537,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL28-AUG-2025PE380,0.05,0.05,0.05,0.05,0.05,0.0,0.05,43.0,4100.0,4.0,508.55,1558205.0,205.0,VBL28,AUG,2025380.0,PE,0.0,0.0,0.0002510886845925209,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL30-SEP-2025CE470,56.3,48.0,48.0,48.0,48.0,50.1,6.2,1.0,1025.0,1.0,508.55,530950.0,49200.0,VBL30,SEP,2025470.0,CE,0.0,-0.14742451154529304,0.00025107752768493237,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL28-AUG-2025PE400,0.0,0.05,0.05,0.05,0.05,0.0,0.0,37.0,1025.0,1.0,508.55,410051.25,51.25,VBL28,AUG,2025400.0,PE,0.0,inf,0.00025108620519403573,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL28-AUG-2025PE420,0.0,0.05,0.05,0.05,0.05,0.0,0.0,23.0,3075.0,3.0,508.55,1291653.75,153.75,VBL28,AUG,2025420.0,PE,0.0,inf,0.0002510837258445162,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKVBL30-SEP-2025PE550,44.65,42.0,42.0,42.0,42.0,49.4,4.75,2.0,1025.0,1.0,508.55,606800.0,43050.0,VBL30,SEP,2025550.0,PE,0.0,-0.05935050391937287,0.0002510676112660759,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKADANIENSOL30-SEP-2025CE1040,6.85,0.6,0.6,0.6,0.6,4.9,1.95,62.0,1350.0,2.0,788.65,1404810.0,810.0,ADANIENSOL30,SEP,20251040.0,CE,0.0,-0.9124087591240876,3.8943678941921004e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKADANIENSOL30-SEP-2025PE960,164.15,160.0,160.0,160.0,160.0,177.6,13.45,3.0,675.0,1.0,788.65,756000.0,108000.0,ADANIENSOL30,SEP,2025960.0,PE,0.0,-0.025281754492841948,0.00038927224624375604,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKADANIENSOL30-SEP-2025PE640,6.25,2.55,2.55,2.55,2.55,7.45,1.2,1.0,2700.0,4.0,788.65,1734885.0,6885.0,ADANIENSOL30,SEP,2025640.0,PE,0.0,-0.5920000000000001,0.00038933374143480576,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKADANIENSOL30-SEP-2025PE880,102.15,89.0,89.0,89.0,89.0,112.75,10.6,6.0,675.0,1.0,788.65,654075.0,60075.0,ADANIENSOL30,SEP,2025880.0,PE,0.0,-0.1287322564855605,0.0003892876182202302,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKADANIENSOL30-SEP-2025CE700,126.6,103.0,103.0,103.0,103.0,112.25,14.35,2.0,675.0,1.0,788.65,542025.0,69525.0,ADANIENSOL30,SEP,2025700.0,CE,0.0,-0.18641390205371244,0.00038932220960655574,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025CE690,0.0,0.05,0.05,0.05,0.05,0.0,0.0,38.0,1050.0,1.0,572.8,724552.5,52.5,AMBUJACEM28,AUG,2025690.0,CE,0.0,inf,0.00028276784700521793,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM30-SEP-2025CE605,17.6,6.2,6.2,6.2,6.2,14.15,3.45,3.0,1050.0,1.0,572.8,641760.0,6510.0,AMBUJACEM30,SEP,2025605.0,CE,0.0,-0.6477272727272728,0.00028277971272780227,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025PE525,0.0,0.1,0.1,0.1,0.1,0.0,0.0,11.0,1050.0,1.0,572.8,551355.0,105.0,AMBUJACEM28,AUG,2025525.0,PE,0.0,inf,0.00028279088137643326,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025PE615,34.05,38.0,38.0,38.0,38.0,42.05,8.0,53.0,2100.0,2.0,572.8,1371300.0,79800.0,AMBUJACEM28,AUG,2025615.0,PE,0.0,0.11600587371512491,0.0002827783167087526,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM30-SEP-2025CE540,53.2,43.4,43.4,43.4,43.4,46.6,6.6,1.0,1050.0,1.0,572.8,612570.0,45570.0,AMBUJACEM30,SEP,2025540.0,CE,0.0,-0.18421052631578955,0.00028278878718761416,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025PE700,118.7,122.5,123.0,122.5,123.0,127.0,8.3,6.0,3150.0,3.0,572.8,2591925.0,386925.0,AMBUJACEM28,AUG,2025700.0,PE,40.650406504065046,0.03622577927548439,0.0002827664511033223,,,2025-08-27,0.5,40.650406504065046,0.25,0.2
OPTSTKAMBUJACEM30-SEP-2025PE610,32.1,33.85,33.85,33.85,33.85,46.3,14.2,17.0,1050.0,1.0,572.8,676042.5,35542.5,AMBUJACEM30,SEP,2025610.0,PE,0.0,0.05451713395638629,0.0002827790147165545,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025CE500,81.25,72.35,72.35,72.35,72.35,72.35,8.9,5.0,2100.0,2.0,572.8,1201935.0,151935.0,AMBUJACEM28,AUG,2025500.0,CE,0.0,-0.10953846153846161,0.0002827943717600592,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025CE520,61.3,56.0,56.0,56.0,56.0,53.0,8.3,1.0,1050.0,1.0,572.8,604800.0,58800.0,AMBUJACEM28,AUG,2025520.0,CE,0.0,-0.08646003262642736,0.0002827915794462656,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025CE670,0.0,0.05,0.05,0.05,0.05,0.0,0.0,108.0,16800.0,16.0,572.8,11256840.0,840.0,AMBUJACEM28,AUG,2025670.0,CE,0.0,inf,0.00028277063885035565,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM30-SEP-2025PE690,107.1,108.0,108.1,108.0,108.1,114.75,7.65,2.0,2100.0,2.0,572.8,1675905.0,226905.0,AMBUJACEM30,SEP,2025690.0,PE,9.250693802034627,0.009337068160597572,0.00028276784700521793,,,2025-08-27,0.09999999999999432,9.250693802034627,0.04999999999999716,0.03999999999999773
OPTSTKAMBUJACEM28-AUG-2025PE535,0.05,0.05,0.05,0.05,0.05,0.05,0.0,23.0,1050.0,1.0,572.8,561802.5,52.5,AMBUJACEM28,AUG,2025535.0,PE,0.0,0.0,0.00028278948524710756,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM30-SEP-2025CE520,68.95,60.0,60.0,60.0,60.0,61.65,7.3,1.0,1050.0,1.0,572.8,609000.0,63000.0,AMBUJACEM30,SEP,2025520.0,CE,0.0,-0.12980420594633796,0.0002827915794462656,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM30-SEP-2025CE500,86.3,75.35,75.35,75.35,75.35,75.35,10.95,13.0,2100.0,2.0,572.8,1208235.0,158235.0,AMBUJACEM30,SEP,2025500.0,CE,0.0,-0.12688296639629204,0.0002827943717600592,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAMBUJACEM28-AUG-2025PE605,24.75,30.0,30.0,30.0,30.0,32.15,7.4,135.0,1050.0,1.0,572.8,666750.0,31500.0,AMBUJACEM28,AUG,2025605.0,PE,0.0,0.21212121212121213,0.00028277971272780227,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO30-SEP-2025PE1880,237.75,240.0,240.0,240.0,240.0,251.4,13.65,2.0,350.0,1.0,1628.9,742000.0,84000.0,APLAPOLLO30,SEP,20251880.0,PE,0.0,0.00946372239747634,8.043203890206736e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO28-AUG-2025CE2040,0.0,0.05,0.05,0.05,0.05,0.0,0.0,117.0,2100.0,6.0,1628.9,4284105.0,105.0,APLAPOLLO28,AUG,20252040.0,CE,0.0,inf,8.043140345367677e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO30-SEP-2025PE1800,171.65,165.05,165.05,165.05,165.05,183.3,11.65,16.0,1400.0,4.0,1628.9,2751070.0,231070.0,APLAPOLLO30,SEP,20251800.0,PE,0.0,-0.03845033498397899,8.043235663002795e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO28-AUG-2025CE2000,0.15,0.15,0.15,0.15,0.15,0.0,0.15,131.0,350.0,1.0,1628.9,700052.5,52.5,APLAPOLLO28,AUG,20252000.0,CE,0.0,0.0,8.043156231483311e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO28-AUG-2025PE1460,0.0,0.1,0.1,0.1,0.1,0.0,0.0,24.0,2100.0,6.0,1628.9,3066210.0,210.0,APLAPOLLO28,AUG,20251460.0,PE,0.0,inf,8.043370700186555e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO28-AUG-2025PE1480,0.1,0.15,0.15,0.15,0.15,0.15,0.05,18.0,700.0,2.0,1628.9,1036105.0,105.0,APLAPOLLO28,AUG,20251480.0,PE,0.0,0.4999999999999999,8.043362756697288e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO30-SEP-2025PE1700,101.75,70.0,70.0,70.0,70.0,110.3,8.55,17.0,350.0,1.0,1628.9,619500.0,24500.0,APLAPOLLO30,SEP,20251700.0,PE,0.0,-0.31203931203931207,8.04327537935087e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKAPLAPOLLO28-AUG-2025PE1520,0.1,0.05,0.05,0.05,0.05,0.1,0.0,66.0,1400.0,4.0,1628.9,2128070.0,70.0,APLAPOLLO28,AUG,20251520.0,PE,0.0,-0.5,8.043346869765826e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL28-AUG-2025CE1760,0.0,0.05,0.05,0.05,0.05,0.0,0.0,6.0,5525.0,13.0,1390.1,9724276.25,276.25,ASTRAL28,AUG,20251760.0,CE,0.0,inf,6.864094774972644e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL30-SEP-2025PE1540,138.4,142.4,142.4,142.4,142.4,156.7,18.3,17.0,425.0,1.0,1390.1,715020.0,60520.0,ASTRAL30,SEP,20251540.0,PE,0.0,0.028901734104046242,6.86416934218336e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL28-AUG-2025CE1240,174.95,151.15,151.15,151.15,151.15,151.15,23.8,33.0,850.0,2.0,1390.1,1182477.5,128477.5,ASTRAL28,AUG,20251240.0,CE,0.0,-0.1360388682480708,6.864271027354374e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL30-SEP-2025CE1200,225.1,199.0,199.0,199.0,199.0,199.0,26.1,1.0,425.0,1.0,1390.1,594575.0,84575.0,ASTRAL30,SEP,20251200.0,CE,0.0,-0.11594846734784538,6.864284585604803e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL30-SEP-2025PE1120,0.7,1.7,1.7,1.7,1.7,1.7,1.0,10.0,850.0,2.0,1390.1,953445.0,1445.0,ASTRAL30,SEP,20251120.0,PE,0.0,1.4285714285714286,6.864311702266344e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL30-SEP-2025PE1140,1.1,1.4,1.4,1.4,1.4,1.5,0.4,1.0,425.0,1.0,1390.1,485095.0,595.0,ASTRAL30,SEP,20251140.0,PE,0.0,0.27272727272727254,6.864304923080873e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL30-SEP-2025PE1180,2.0,2.0,2.0,2.0,2.0,3.35,1.35,30.0,425.0,1.0,1390.1,502350.0,850.0,ASTRAL30,SEP,20251180.0,PE,0.0,0.0,6.864291364750104e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL28-AUG-2025PE1120,0.1,0.15,0.15,0.15,0.15,0.0,0.1,88.0,28050.0,66.0,1390.1,31420207.5,4207.5,ASTRAL28,AUG,20251120.0,PE,0.0,0.4999999999999999,6.864311702266344e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKASTRAL28-AUG-2025CE1640,0.0,0.1,0.1,0.1,0.1,0.0,0.0,67.0,425.0,1.0,1390.1,697042.5,42.5,ASTRAL28,AUG,20251640.0,CE,0.0,inf,6.864135447795832e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025PE118,9.15,12.1,12.1,12.1,12.1,11.95,2.8,27.0,27000.0,4.0,106.01,3512700.0,326700.0,CANBK28,AUG,2025118.0,PE,0.0,0.32240437158469937,5.234756690721232e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE125,0.0,0.05,0.05,0.05,0.05,0.0,0.0,439.0,54000.0,8.0,106.01,6752700.0,2700.0,CANBK28,AUG,2025125.0,CE,0.0,inf,5.23473859638294e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE130,0.0,0.05,0.05,0.05,0.05,0.0,0.0,471.0,74250.0,11.0,106.01,9656212.5,3712.5,CANBK28,AUG,2025130.0,CE,0.0,inf,5.234725671932172e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE97,11.9,9.0,9.0,9.0,9.0,9.05,2.85,7.0,6750.0,1.0,106.01,715500.0,60750.0,CANBK28,AUG,202597.0,CE,0.0,-0.24369747899159666,0.000523255526982137,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025PE96,0.0,0.05,0.05,0.05,0.05,0.0,0.0,139.0,20250.0,3.0,106.01,1945012.5,1012.5,CANBK28,AUG,202596.0,PE,0.0,inf,0.0005232581097356316,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE123,0.0,0.05,0.05,0.05,0.05,0.0,0.0,87.0,6750.0,1.0,106.01,830587.5,337.5,CANBK28,AUG,2025123.0,CE,0.0,inf,5.234743766181116e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE115,0.05,0.05,0.05,0.05,0.05,0.05,0.0,1237.0,1741500.0,258.0,106.01,200359575.0,87075.0,CANBK28,AUG,2025115.0,CE,0.0,0.0,5.234764445475936e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE120,0.0,0.05,0.05,0.05,0.05,0.0,0.0,1839.0,459000.0,68.0,106.01,55102950.0,22950.0,CANBK28,AUG,2025120.0,CE,0.0,inf,5.2347515208975274e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025PE98,0.0,0.05,0.05,0.05,0.05,0.05,0.05,143.0,20250.0,3.0,106.01,1985512.5,1012.5,CANBK28,AUG,202598.0,PE,0.0,inf,0.0005232529442541387,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK30-SEP-2025PE94,0.6,0.25,0.25,0.25,0.25,0.9,0.3,2.0,13500.0,2.0,106.01,1272375.0,3375.0,CANBK30,SEP,202594.0,PE,0.0,-0.5833333333333334,0.0005232632753191112,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025PE125,16.15,19.1,19.15,19.1,19.15,18.95,2.8,106.0,67500.0,10.0,106.01,9729450.0,1291950.0,CANBK28,AUG,2025125.0,PE,26.10966057441105,0.18575851393188855,5.23473859638294e-05,,,2025-08-27,0.04999999999999716,26.10966057441105,0.02499999999999858,0.019999999999998866
OPTSTKCANBK30-SEP-2025PE126,17.3,19.1,19.1,19.1,19.1,19.8,2.5,1.0,6750.0,1.0,106.01,979425.0,128925.0,CANBK30,SEP,2025126.0,PE,0.0,0.1040462427745665,5.234736011487681e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK30-SEP-2025PE97,1.05,0.5,0.5,0.5,0.5,1.5,0.45,1.0,6750.0,1.0,106.01,658125.0,3375.0,CANBK30,SEP,202597.0,PE,0.0,-0.5238095238095238,0.000523255526982137,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE117,0.05,0.05,0.05,0.05,0.05,0.05,0.0,389.0,40500.0,6.0,106.01,4740525.0,2025.0,CANBK28,AUG,2025117.0,CE,0.0,0.0,5.234759275636914e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE98,10.9,10.0,10.0,10.0,10.0,8.05,2.85,15.0,6750.0,1.0,106.01,729000.0,67500.0,CANBK28,AUG,202598.0,CE,0.0,-0.08256880733944957,0.0005232529442541387,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE116,0.05,0.05,0.05,0.05,0.05,0.0,0.05,348.0,789750.0,117.0,106.01,91650487.5,39487.5,CANBK28,AUG,2025116.0,CE,0.0,0.0,5.234761860555149e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK30-SEP-2025PE96,0.9,0.35,0.35,0.35,0.35,1.25,0.35,1.0,6750.0,1.0,106.01,650362.5,2362.5,CANBK30,SEP,202596.0,PE,0.0,-0.6111111111111112,0.0005232581097356316,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025CE118,0.05,0.05,0.05,0.05,0.05,0.0,0.05,166.0,20250.0,3.0,106.01,2390512.5,1012.5,CANBK28,AUG,2025118.0,CE,0.0,0.0,5.234756690721232e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK28-AUG-2025PE99,0.0,0.05,0.05,0.05,0.05,0.05,0.05,141.0,74250.0,11.0,106.01,7354462.5,3712.5,CANBK28,AUG,202599.0,PE,0.0,inf,0.0005232503615516365,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKCANBK30-SEP-2025CE128,0.7,0.2,0.2,0.2,0.2,0.4,0.3,3.0,20250.0,3.0,106.01,2596050.0,4050.0,CANBK30,SEP,2025128.0,CE,0.0,-0.7142857142857143,5.2347308417048206e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKDABUR28-AUG-2025CE565,0.0,0.05,0.05,0.05,0.05,0.0,0.0,47.0,52500.0,42.0,522.4,29665125.0,2625.0,DABUR28,AUG,2025565.0,CE,0.0,inf,0.00025790335042321527,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKDABUR28-AUG-2025CE480,38.85,44.5,44.5,44.5,44.5,42.6,3.75,18.0,1250.0,1.0,522.4,655625.0,55625.0,DABUR28,AUG,2025480.0,CE,0.0,0.14543114543114538,0.0002579141734304955,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKDABUR28-AUG-2025PE420,0.0,0.05,0.05,0.05,0.05,0.0,0.0,16.0,1250.0,1.0,522.4,525062.5,62.5,DABUR28,AUG,2025420.0,PE,0.0,inf,0.00025792181374727213,,,2025-08-27,0.0,0.0,0.0,0.0
