DATE,EXPIRY,OPEN,HIGH,LOW,CLOSE,LTP,SETTLE PRICE,TOTAL TRADED QUANTITY,MARKET LOT,PREMIUM VALUE,OPEN INTEREST,CHANGE IN OI,SYMBOL,INSTRUMENT_TYPE,OPTION TYPE,STRIKE PRICE
2025-05-05,2025-05-29,97.95,100.0,82.05,86.9,85.0,86.9,2533425,75,58487916097.5,4208100.0,-98775.0,NIFTY,OPTIDX,PE,23000.0
2025-05-02,2025-05-29,116.0,128.85,81.9,110.15,110.0,110.15,4361625,75,100757579133.75,4306875.0,-7275.0,NIFTY,OPTIDX,PE,23000.0
2025-04-30,2025-05-29,110.05,133.8,100.4,122.9,131.0,122.9,2945775,75,68092929123.75,4314150.0,254400.0,NIFTY,OPTIDX,PE,23000.0
2025-04-29,2025-05-29,105.0,114.0,85.9,110.0,110.0,110.0,2620275,75,60535395810.0,4059750.0,324150.0,NIFTY,OPTIDX,PE,23000.0
2025-05-29,2025-05-29,839.95,905.4,660.0,816.05,835.0,24833.6,1287450,75,31897795721.25,1985400.0,-116100.0,NIFTY,OPTIDX,CE,24000.0
2025-05-28,2025-05-29,879.85,900.0,747.05,768.5,755.0,768.5,819750,75,20330239665.0,2101500.0,-29550.0,NIFTY,OPTIDX,CE,24000.0
2025-05-27,2025-05-29,953.1,1108.65,752.0,873.15,869.7,873.15,1125975,75,27993894588.75,2131050.0,-10800.0,NIFTY,OPTIDX,CE,24000.0
2025-05-26,2025-05-29,984.95,1130.0,959.4,1048.45,1045.0,1048.45,466650,75,11692873661.25,2141850.0,-31275.0,NIFTY,OPTIDX,CE,24000.0
2025-05-23,2025-05-29,670.2,983.35,666.0,897.65,904.0,897.65,1156500,75,28756384275.0,2173125.0,-64050.0,NIFTY,OPTIDX,CE,24000.0
2025-05-22,2025-05-29,790.15,797.3,570.3,685.8,696.0,685.8,1324875,75,32672227807.5,2237175.0,10125.0,NIFTY,OPTIDX,CE,24000.0
2025-05-21,2025-05-29,837.05,1041.75,779.15,864.2,855.0,864.2,533625,75,13282464941.25,2227050.0,-2925.0,NIFTY,OPTIDX,CE,24000.0
2025-05-20,2025-05-29,1064.35,1083.0,794.8,818.1,826.95,818.1,358875,75,8936504835.0,2229975.0,-62025.0,NIFTY,OPTIDX,CE,24000.0
2025-05-19,2025-05-29,1051.55,1145.65,996.3,1013.75,1001.4,1013.75,134850,75,3381121008.75,2292000.0,2625.0,NIFTY,OPTIDX,CE,24000.0
2025-05-16,2025-05-29,1141.4,1174.7,1053.2,1119.5,1120.0,1119.5,227775,75,5719726665.0,2289375.0,-46950.0,NIFTY,OPTIDX,CE,24000.0
2025-05-15,2025-05-29,849.95,1202.95,704.0,1132.15,1131.0,1132.15,1222350,75,30498703447.5,2336325.0,-243750.0,NIFTY,OPTIDX,CE,24000.0
2025-05-14,2025-05-29,798.1,915.0,708.05,812.1,830.0,812.1,604425,75,15003967987.5,2580075.0,59625.0,NIFTY,OPTIDX,CE,24000.0
2025-05-13,2025-05-29,1100.35,1122.85,746.05,769.25,773.6,769.25,1348500,75,33550778475.0,2520450.0,-127725.0,NIFTY,OPTIDX,CE,24000.0
2025-05-12,2025-05-29,611.0,1156.75,600.0,1133.7,1145.6,1133.7,2366625,75,58882820580.0,2648175.0,-908775.0,NIFTY,OPTIDX,CE,24000.0
2025-05-09,2025-05-29,450.05,562.5,428.1,456.6,477.7,456.6,6877425,75,168370677315.0,3556950.0,418200.0,NIFTY,OPTIDX,CE,24000.0
2025-05-08,2025-05-29,650.05,729.95,554.0,592.35,566.65,592.35,1220400,75,30069023662.5,3138750.0,144675.0,NIFTY,OPTIDX,CE,24000.0
2025-05-07,2025-05-29,649.95,767.0,620.25,694.9,705.0,694.9,932475,75,23025952653.75,2994075.0,-38925.0,NIFTY,OPTIDX,CE,24000.0
2025-05-06,2025-05-29,780.0,794.05,668.5,684.9,668.5,684.9,909600,75,22472137586.25,3033000.0,-44625.0,NIFTY,OPTIDX,CE,24000.0
2025-05-05,2025-05-29,730.0,840.35,726.95,773.5,781.0,773.5,833925,75,20660577926.25,3077625.0,26625.0,NIFTY,OPTIDX,CE,24000.0
2025-05-02,2025-05-29,754.05,929.0,632.4,687.85,673.0,687.85,1583475,75,39201621971.25,3051000.0,-165525.0,NIFTY,OPTIDX,CE,24000.0
2025-04-30,2025-05-29,675.0,756.95,656.35,731.2,691.0,731.2,1022850,75,25285484958.75,3216525.0,-4125.0,NIFTY,OPTIDX,CE,24000.0
2025-04-29,2025-05-29,774.8,809.95,696.35,710.0,714.0,710.0,1077000,75,26648680736.25,3220650.0,-35625.0,NIFTY,OPTIDX,CE,24000.0
2025-05-29,2025-05-29,1.3,1.5,0.05,0.15,0.05,24833.6,128623725,75,3087068343588.75,8467350.0,-3115275.0,NIFTY,OPTIDX,PE,24000.0
2025-05-28,2025-05-29,4.95,9.55,2.0,2.5,2.3,2.5,110667975,75,2656423455768.75,11582625.0,-75975.0,NIFTY,OPTIDX,PE,24000.0
2025-05-27,2025-05-29,11.0,21.35,6.9,7.6,7.0,7.6,95221500,75,2286566064911.25,11658600.0,-786375.0,NIFTY,OPTIDX,PE,24000.0
2025-05-26,2025-05-29,14.85,20.0,10.2,11.5,11.95,11.5,72043350,75,1730009770128.75,12444975.0,2689725.0,NIFTY,OPTIDX,PE,24000.0
2025-05-23,2025-05-29,26.45,34.4,18.3,20.6,20.0,20.6,61540425,75,1478354439502.5,9755250.0,1579275.0,NIFTY,OPTIDX,PE,24000.0
2025-05-22,2025-05-29,43.25,58.8,28.8,33.6,29.95,33.6,27535650,75,662054587991.25,8175975.0,1491000.0,NIFTY,OPTIDX,PE,24000.0
2025-05-21,2025-05-29,41.55,55.45,29.2,35.75,36.05,35.75,12332025,75,296444916600.0,6684975.0,887700.0,NIFTY,OPTIDX,PE,24000.0
2025-05-20,2025-05-29,33.15,50.4,28.65,45.45,43.5,45.45,8339550,75,200476088527.5,5797275.0,-70950.0,NIFTY,OPTIDX,PE,24000.0
2025-05-19,2025-05-29,40.75,44.5,34.2,40.05,38.75,40.05,5259300,75,126423770156.25,5868225.0,-473850.0,NIFTY,OPTIDX,PE,24000.0
2025-05-16,2025-05-29,49.8,51.7,37.15,41.6,41.55,41.6,5219625,75,125499600907.5,6342075.0,-371625.0,NIFTY,OPTIDX,PE,24000.0
2025-05-15,2025-05-29,90.0,112.8,50.15,53.65,52.0,53.65,12509025,75,301168545731.25,6713700.0,182100.0,NIFTY,OPTIDX,PE,24000.0
2025-05-14,2025-05-29,124.85,129.15,85.3,95.0,91.65,95.0,6457800,75,155634177093.75,6531600.0,371925.0,NIFTY,OPTIDX,PE,24000.0
2025-05-13,2025-05-29,100.55,139.2,86.35,129.15,130.05,129.15,9464475,75,228267628158.75,6159675.0,-60525.0,NIFTY,OPTIDX,PE,24000.0
2025-05-12,2025-05-29,200.0,250.0,88.4,94.5,96.95,94.5,13736025,75,331183918260.0,6220200.0,-372825.0,NIFTY,OPTIDX,PE,24000.0
2025-05-09,2025-05-29,460.2,460.2,351.25,395.4,382.45,395.4,13303125,75,324556466876.25,6593025.0,-359325.0,NIFTY,OPTIDX,PE,24000.0
2025-05-08,2025-05-29,210.05,367.6,201.65,335.15,360.05,335.15,6334875,75,153787469287.5,6952350.0,68175.0,NIFTY,OPTIDX,PE,24000.0
2025-05-07,2025-05-29,290.0,298.95,213.4,237.95,234.0,237.95,5340450,75,129468176407.5,6884175.0,-358950.0,NIFTY,OPTIDX,PE,24000.0
2025-05-06,2025-05-29,219.85,262.0,210.05,253.0,260.0,253.0,4616925,75,111885591536.25,7243125.0,1039200.0,NIFTY,OPTIDX,PE,24000.0
2025-05-05,2025-05-29,253.6,279.95,208.25,220.7,217.3,220.7,4075275,75,98724298556.25,6203925.0,289725.0,NIFTY,OPTIDX,PE,24000.0
2025-05-02,2025-05-29,312.85,327.9,201.45,284.7,286.0,284.7,7630200,75,185080584690.0,5914200.0,558300.0,NIFTY,OPTIDX,PE,24000.0
2025-04-30,2025-05-29,295.05,324.35,267.05,296.05,314.0,296.05,3464025,75,84142269183.75,5355900.0,489825.0,NIFTY,OPTIDX,PE,24000.0
2025-04-29,2025-05-29,270.0,295.0,234.95,285.65,283.05,285.65,3841800,75,93254435422.5,4866075.0,204375.0,NIFTY,OPTIDX,PE,24000.0
2025-06-26,2025-06-26,25302.0,25564.0,25272.3,25551.0,25554.7,25549.0,5695875,75,144766033147.5,4190625.0,-1230225.0,NIFTY,FUTIDX,,
2025-06-25,2025-06-26,25152.1,25290.0,25130.2,25252.2,25250.0,25252.2,5421525,75,136790528625.0,5420850.0,-1884450.0,NIFTY,FUTIDX,,
2025-06-24,2025-06-26,25180.2,25349.0,25036.2,25071.7,25090.0,25071.7,10625700,75,267741089917.5,7305300.0,-1854675.0,NIFTY,FUTIDX,,
2025-06-23,2025-06-26,24975.0,25090.0,24825.0,24993.3,24993.0,24993.3,8312700,75,207427057342.5,9159975.0,-1694025.0,NIFTY,FUTIDX,,
2025-06-20,2025-06-26,24825.0,25137.0,24806.5,25111.7,25096.5,25111.7,7878450,75,197033115097.5,10854000.0,-214050.0,NIFTY,FUTIDX,,
2025-06-19,2025-06-26,24813.0,24891.4,24751.0,24803.1,24778.0,24803.1,4175250,75,103660696852.5,11068050.0,-106200.0,NIFTY,FUTIDX,,
2025-06-18,2025-06-26,24840.1,24978.8,24786.0,24826.9,24813.0,24826.9,5511675,75,137054758702.5,11174250.0,-393825.0,NIFTY,FUTIDX,,
2025-06-17,2025-06-26,24996.1,25003.5,24839.1,24868.8,24859.8,24868.8,4572975,75,113864735745.0,11568075.0,-180825.0,NIFTY,FUTIDX,,
2025-06-16,2025-06-26,24755.5,25024.8,24735.0,24996.2,24998.0,24996.2,6673500,75,166294263457.5,11748900.0,-76500.0,NIFTY,FUTIDX,,
2025-06-13,2025-06-26,24588.0,24790.0,24575.3,24727.4,24736.2,24727.4,6749850,75,166675621815.0,11825400.0,437325.0,NIFTY,FUTIDX,,
2025-06-12,2025-06-26,25210.5,25260.0,24901.3,24937.4,24909.2,24937.4,8957025,75,224394348525.0,11388075.0,-14925.0,NIFTY,FUTIDX,,
2025-06-11,2025-06-26,25179.9,25307.0,25140.0,25211.7,25204.0,25211.7,4675500,75,117980832165.0,11403000.0,-84600.0,NIFTY,FUTIDX,,
2025-06-10,2025-06-26,25222.0,25249.2,25130.0,25160.6,25150.0,25160.6,3535200,75,89065207162.5,11487600.0,-438000.0,NIFTY,FUTIDX,,
2025-06-09,2025-06-26,25205.0,25234.0,25147.4,25181.8,25185.0,25181.8,3438975,75,86606786422.5,11925600.0,-255000.0,NIFTY,FUTIDX,,
2025-06-06,2025-06-26,24854.9,25139.0,24750.0,25096.3,25090.6,25096.3,8241675,75,205881185662.5,12180600.0,-136725.0,NIFTY,FUTIDX,,
2025-06-05,2025-06-26,24752.3,25008.8,24716.1,24861.4,24874.0,24861.4,7983825,75,198595499655.0,12317325.0,-177225.0,NIFTY,FUTIDX,,
2025-06-04,2025-06-26,24710.0,24761.0,24637.6,24729.4,24721.0,24729.4,3822000,75,94431592747.5,12494550.0,-236775.0,NIFTY,FUTIDX,,
2025-06-03,2025-06-26,24835.0,24929.0,24631.0,24675.3,24654.0,24675.3,7913250,75,195783033345.0,12731325.0,57225.0,NIFTY,FUTIDX,,
2025-06-02,2025-06-26,24799.0,24869.0,24610.0,24826.3,24809.0,24826.3,6981225,75,172735105290.0,12674100.0,-345900.0,NIFTY,FUTIDX,,
2025-05-30,2025-06-26,24940.2,24987.7,24840.0,24871.2,24852.0,24871.2,5215500,75,129852760920.0,13020000.0,336375.0,NIFTY,FUTIDX,,
2025-05-29,2025-06-26,24915.0,24991.7,24802.0,24942.8,24965.0,24942.8,10096725,75,251360180220.0,12683625.0,292275.0,NIFTY,FUTIDX,,
2025-05-28,2025-06-26,24950.1,24986.9,24842.4,24860.7,24853.0,24860.7,4893525,75,121823415150.0,12391350.0,2199975.0,NIFTY,FUTIDX,,
2025-05-27,2025-06-26,25080.0,25187.0,24856.0,24963.4,24954.7,24963.4,7860225,75,196297058017.5,10191375.0,837675.0,NIFTY,FUTIDX,,
2025-06-26,2025-06-26,5343.55,5567.05,5320.0,5557.25,5560.0,25549.0,52425,75,1332893812.5,90900.0,-17925.0,NIFTY,OPTIDX,CE,20000.0
2025-06-25,2025-06-26,5180.0,5297.0,5172.3,5252.8,5253.45,5252.8,123225,75,3111260921.25,108825.0,-102075.0,NIFTY,OPTIDX,CE,20000.0
2025-06-24,2025-06-26,5246.3,5353.0,5048.7,5082.8,5103.55,5082.8,107325,75,2702723606.25,210900.0,-56550.0,NIFTY,OPTIDX,CE,20000.0
2025-06-23,2025-06-26,4960.0,5090.15,4845.0,4999.65,4987.0,4999.65,43050,75,1074752448.75,267450.0,-28350.0,NIFTY,OPTIDX,CE,20000.0
2025-06-20,2025-06-26,4860.0,5127.55,4834.55,5116.25,5106.2,5116.25,37650,75,942892743.75,295800.0,-25500.0,NIFTY,OPTIDX,CE,20000.0
2025-06-19,2025-06-26,4830.4,4875.0,4765.2,4812.35,4775.0,4812.35,31125,75,772718058.75,321300.0,-15525.0,NIFTY,OPTIDX,CE,20000.0
2025-06-18,2025-06-26,4950.0,4959.45,4790.0,4821.55,4815.0,4821.55,51450,75,1277403232.5,336825.0,-30000.0,NIFTY,OPTIDX,CE,20000.0
2025-06-17,2025-06-26,4967.45,4967.45,4837.0,4861.7,4856.15,4861.7,33600,75,836208720.0,366825.0,-15150.0,NIFTY,OPTIDX,CE,20000.0
2025-06-16,2025-06-26,4825.0,5000.0,4792.75,4982.55,4987.9,4982.55,12750,75,317464965.0,381975.0,-1425.0,NIFTY,OPTIDX,CE,20000.0
2025-06-13,2025-06-26,4660.65,4747.5,4623.2,4715.75,4732.0,4715.75,18150,75,448196433.75,383400.0,1725.0,NIFTY,OPTIDX,CE,20000.0
2025-06-12,2025-06-26,5220.65,5220.65,4896.0,4911.5,4896.0,4911.5,17250,75,431966621.25,381675.0,-10275.0,NIFTY,OPTIDX,CE,20000.0
2025-06-11,2025-06-26,5208.0,5285.4,5166.3,5177.75,5166.3,5177.75,16125,75,406701116.25,391950.0,-7950.0,NIFTY,OPTIDX,CE,20000.0
2025-06-10,2025-06-26,5182.0,5224.95,5126.0,5145.0,5139.9,5145.0,12675,75,319281003.75,399900.0,-8925.0,NIFTY,OPTIDX,CE,20000.0
2025-06-09,2025-06-26,5197.95,5197.95,5135.0,5164.1,5168.0,5164.1,6525,75,164199135.0,408825.0,-6000.0,NIFTY,OPTIDX,CE,20000.0
2025-06-06,2025-06-26,4790.0,5117.6,4760.0,5089.0,5071.55,5089.0,18450,75,461351163.75,414825.0,-6150.0,NIFTY,OPTIDX,CE,20000.0
2025-06-05,2025-06-26,4770.0,4963.9,4721.85,4838.5,4840.8,4838.5,18750,75,465629591.25,420975.0,-6825.0,NIFTY,OPTIDX,CE,20000.0
2025-06-04,2025-06-26,4619.05,4724.0,4619.05,4695.4,4683.3,4695.4,15000,75,370236288.75,427800.0,-7200.0,NIFTY,OPTIDX,CE,20000.0
2025-06-03,2025-06-26,4850.0,4850.6,4608.0,4633.2,4608.0,4633.2,12375,75,305723332.5,435000.0,-2850.0,NIFTY,OPTIDX,CE,20000.0
2025-06-02,2025-06-26,4602.0,4831.8,4600.0,4814.5,4810.0,4814.5,7200,75,178008082.5,437850.0,675.0,NIFTY,OPTIDX,CE,20000.0
2025-05-30,2025-06-26,4880.0,4948.3,4812.0,4832.25,4817.15,4832.25,13425,75,333599377.5,437175.0,2700.0,NIFTY,OPTIDX,CE,20000.0
2025-05-29,2025-06-26,4910.0,4917.9,4796.45,4905.0,4917.9,4905.0,6975,75,173356620.0,434475.0,0.0,NIFTY,OPTIDX,CE,20000.0
2025-05-28,2025-06-26,4890.0,4898.0,4810.0,4814.55,4810.0,4814.55,5400,75,134221290.0,434475.0,-75.0,NIFTY,OPTIDX,CE,20000.0
2025-05-27,2025-06-26,5020.0,5020.0,4830.0,4920.65,4924.35,4920.65,15075,75,375355192.5,434550.0,-11025.0,NIFTY,OPTIDX,CE,20000.0
2025-06-26,2025-06-26,0.25,0.7,0.05,0.15,0.05,25549.0,10541025,75,210824440597.5,1109775.0,-351850.0,NIFTY,OPTIDX,PE,20000.0
2025-06-25,2025-06-26,0.25,0.55,0.2,0.4,0.25,0.4,4151400,75,83029641187.5,1461625.0,-408075.0,NIFTY,OPTIDX,PE,20000.0
2025-06-24,2025-06-26,0.7,0.85,0.25,0.35,0.25,0.35,14967000,75,299347879507.5,1869700.0,-1039350.0,NIFTY,OPTIDX,PE,20000.0
2025-06-23,2025-06-26,0.75,1.0,0.55,0.75,0.7,0.75,6782925,75,135663527122.5,2909050.0,66175.0,NIFTY,OPTIDX,PE,20000.0
2025-06-20,2025-06-26,1.0,1.1,0.65,0.8,0.7,0.8,9397575,75,187959947373.75,2842875.0,403950.0,NIFTY,OPTIDX,PE,20000.0
2025-06-19,2025-06-26,1.5,1.55,0.95,1.15,1.2,1.15,2292975,75,45862272757.5,2438925.0,251025.0,NIFTY,OPTIDX,PE,20000.0
2025-06-18,2025-06-26,1.9,1.9,1.2,1.35,1.45,1.35,1406400,75,28130083833.75,2187900.0,148350.0,NIFTY,OPTIDX,PE,20000.0
2025-06-17,2025-06-26,1.95,2.15,1.55,1.7,1.6,1.7,514575,75,10292481315.0,2039550.0,90825.0,NIFTY,OPTIDX,PE,20000.0
2025-06-16,2025-06-26,2.5,2.8,1.7,2.4,2.1,2.4,1494750,75,29898235556.25,1948725.0,255650.0,NIFTY,OPTIDX,PE,20000.0
2025-06-13,2025-06-26,2.55,4.0,1.85,2.7,3.0,2.7,1130925,75,22621206986.25,1693075.0,283925.0,NIFTY,OPTIDX,PE,20000.0
2025-06-12,2025-06-26,2.35,2.75,1.8,1.95,1.8,1.95,305175,75,6104157423.75,1409150.0,1275.0,NIFTY,OPTIDX,PE,20000.0
2025-06-11,2025-06-26,2.4,2.5,1.8,2.0,1.95,2.0,143850,75,2877298777.5,1407875.0,-6375.0,NIFTY,OPTIDX,PE,20000.0
2025-06-10,2025-06-26,2.55,2.9,2.0,2.55,2.35,2.55,221550,75,4431568856.25,1414250.0,-13400.0,NIFTY,OPTIDX,PE,20000.0
2025-06-09,2025-06-26,2.15,2.95,2.1,2.65,2.8,2.65,101175,75,2023756072.5,1427650.0,-19875.0,NIFTY,OPTIDX,PE,20000.0
2025-06-06,2025-06-26,2.55,3.0,1.6,2.65,2.7,2.65,495150,75,9904158986.25,1447525.0,-81525.0,NIFTY,OPTIDX,PE,20000.0
2025-06-05,2025-06-26,3.85,4.0,2.5,2.75,3.1,2.75,307125,75,6143493581.25,1529050.0,-42900.0,NIFTY,OPTIDX,PE,20000.0
2025-06-04,2025-06-26,3.9,4.5,3.3,3.45,3.45,3.45,244275,75,4886384643.75,1571950.0,10650.0,NIFTY,OPTIDX,PE,20000.0
2025-06-03,2025-06-26,4.85,4.95,3.7,3.9,3.95,3.9,171900,75,3438743235.0,1561300.0,-20250.0,NIFTY,OPTIDX,PE,20000.0
2025-06-02,2025-06-26,5.05,5.25,3.65,5.05,4.9,5.05,293175,75,5864908342.5,1581550.0,39900.0,NIFTY,OPTIDX,PE,20000.0
2025-05-30,2025-06-26,4.5,5.0,3.3,4.4,4.2,4.4,229125,75,4583477883.75,1541650.0,11625.0,NIFTY,OPTIDX,PE,20000.0
2025-05-29,2025-06-26,5.25,6.05,4.2,4.65,4.6,4.65,360525,75,7212291798.75,1530025.0,8325.0,NIFTY,OPTIDX,PE,20000.0
2025-05-28,2025-06-26,6.85,6.85,5.35,5.55,5.65,5.55,306825,75,6138313743.75,1521700.0,-51600.0,NIFTY,OPTIDX,PE,20000.0
2025-05-27,2025-06-26,6.0,7.95,5.75,6.7,6.45,6.7,209475,75,4190876936.25,1573300.0,-28875.0,NIFTY,OPTIDX,PE,20000.0
2025-06-26,2025-06-26,4300.0,4568.25,4297.8,4558.55,4556.6,25549.0,118350,75,3008091082.5,108750.0,-51000.0,NIFTY,OPTIDX,CE,21000.0
2025-06-25,2025-06-26,4173.0,4295.15,4156.25,4252.85,4262.7,4252.85,80175,75,2024077203.75,159750.0,-69675.0,NIFTY,OPTIDX,CE,21000.0
2025-06-24,2025-06-26,4275.0,4345.0,4039.6,4078.95,4098.1,4078.95,52200,75,1315903087.5,229425.0,-30450.0,NIFTY,OPTIDX,CE,21000.0
2025-06-23,2025-06-26,3972.75,4090.25,3833.5,4001.2,3988.65,4001.2,58350,75,1455429810.0,259875.0,-48375.0,NIFTY,OPTIDX,CE,21000.0
2025-06-20,2025-06-26,3892.7,4134.05,3832.8,4108.0,4099.2,4108.0,67500,75,1689771761.25,308250.0,-43125.0,NIFTY,OPTIDX,CE,21000.0
2025-06-19,2025-06-26,3829.3,3879.9,3783.95,3818.6,3783.95,3818.6,26100,75,648117101.25,351375.0,-21675.0,NIFTY,OPTIDX,CE,21000.0
2025-06-18,2025-06-26,3860.0,3952.75,3785.0,3818.65,3814.6,3818.65,70950,75,1760982558.75,373050.0,-28200.0,NIFTY,OPTIDX,CE,21000.0
2025-06-17,2025-06-26,3905.0,3934.3,3833.65,3856.0,3852.5,3856.0,13725,75,341581556.25,401250.0,-9675.0,NIFTY,OPTIDX,CE,21000.0
2025-06-16,2025-06-26,3835.0,4005.0,3763.6,3988.4,3988.4,3988.4,7725,75,192574710.0,410925.0,-4725.0,NIFTY,OPTIDX,CE,21000.0
2025-06-13,2025-06-26,3595.7,3740.9,3595.65,3721.2,3735.95,3721.2,23400,75,577253111.25,415650.0,-3300.0,NIFTY,OPTIDX,CE,21000.0
2025-06-12,2025-06-26,4173.5,4173.7,3905.0,3940.85,3907.2,3940.85,33075,75,826809397.5,418950.0,-19800.0,NIFTY,OPTIDX,CE,21000.0
2025-06-11,2025-06-26,4150.2,4278.5,4150.2,4188.95,4185.7,4188.95,6300,75,158873681.25,438750.0,-2250.0,NIFTY,OPTIDX,CE,21000.0
2025-06-10,2025-06-26,4208.15,4212.0,4132.75,4142.2,4150.2,4142.2,7725,75,194524181.25,441000.0,-4800.0,NIFTY,OPTIDX,CE,21000.0
2025-06-09,2025-06-26,4170.0,4195.0,4154.0,4168.3,4172.35,4168.3,10350,75,260549628.75,445800.0,3300.0,NIFTY,OPTIDX,CE,21000.0
2025-06-06,2025-06-26,3797.7,4115.0,3749.0,4079.7,4070.2,4079.7,4125,75,103146292.5,442500.0,-1875.0,NIFTY,OPTIDX,CE,21000.0
2025-06-05,2025-06-26,3796.0,3975.0,3781.4,3843.7,3845.95,3843.7,14775,75,366772785.0,444375.0,-11475.0,NIFTY,OPTIDX,CE,21000.0
2025-06-04,2025-06-26,3670.0,3727.0,3660.0,3718.8,3691.5,3718.8,26400,75,651854673.75,455850.0,375.0,NIFTY,OPTIDX,CE,21000.0
2025-06-03,2025-06-26,3770.0,3845.0,3620.0,3642.95,3621.3,3642.95,27375,75,675875313.75,455475.0,-12900.0,NIFTY,OPTIDX,CE,21000.0
2025-06-02,2025-06-26,3775.0,3825.0,3600.0,3803.7,3767.45,3803.7,10875,75,268544688.75,468375.0,-7650.0,NIFTY,OPTIDX,CE,21000.0
2025-05-30,2025-06-26,3899.95,3955.0,3811.8,3849.7,3851.5,3849.7,14325,75,356369872.5,476025.0,-6075.0,NIFTY,OPTIDX,CE,21000.0
2025-05-29,2025-06-26,3959.95,3959.95,3790.25,3910.5,3938.25,3910.5,43650,75,1084973445.0,482100.0,27975.0,NIFTY,OPTIDX,CE,21000.0
2025-05-28,2025-06-26,3890.15,3915.6,3814.45,3829.7,3814.45,3829.7,108375,75,2694735750.0,454125.0,100725.0,NIFTY,OPTIDX,CE,21000.0
2025-05-27,2025-06-26,3999.95,4133.45,3831.75,3932.95,3930.0,3932.95,39525,75,986001363.75,353400.0,22875.0,NIFTY,OPTIDX,CE,21000.0
2025-06-26,2025-06-26,0.4,0.7,0.05,0.1,0.1,25549.0,6633975,75,139315952816.25,1443950.0,-240625.0,NIFTY,OPTIDX,PE,21000.0
2025-06-25,2025-06-26,0.3,0.85,0.25,0.45,0.35,0.45,7511775,75,157750323738.75,1684575.0,-420275.0,NIFTY,OPTIDX,PE,21000.0
2025-06-24,2025-06-26,0.8,1.5,0.25,0.3,0.3,0.3,12735675,75,267457295775.0,2104850.0,-1691475.0,NIFTY,OPTIDX,PE,21000.0
2025-06-23,2025-06-26,10.0,10.0,0.75,1.25,1.2,1.25,5354025,75,112439946082.5,3796325.0,-420525.0,NIFTY,OPTIDX,PE,21000.0
2025-06-20,2025-06-26,1.5,1.75,0.9,1.05,1.0,1.05,12713700,75,267003912678.75,4216850.0,905950.0,NIFTY,OPTIDX,PE,21000.0
2025-06-19,2025-06-26,1.8,2.4,1.5,1.75,1.55,1.75,1907775,75,40066903807.5,3310900.0,180225.0,NIFTY,OPTIDX,PE,21000.0
2025-06-18,2025-06-26,2.4,2.4,1.7,2.0,2.05,2.0,1168875,75,24548602567.5,3130675.0,-31225.0,NIFTY,OPTIDX,PE,21000.0
2025-06-17,2025-06-26,3.0,3.1,2.25,2.4,2.4,2.4,1004625,75,21099815520.0,3161900.0,-15000.0,NIFTY,OPTIDX,PE,21000.0
2025-06-16,2025-06-26,4.95,4.95,2.85,3.6,3.55,3.6,1284150,75,26971427917.5,3176900.0,95400.0,NIFTY,OPTIDX,PE,21000.0
2025-06-13,2025-06-26,4.05,5.5,3.6,4.8,4.9,4.8,1705950,75,35832604170.0,3081500.0,84900.0,NIFTY,OPTIDX,PE,21000.0
2025-06-12,2025-06-26,3.25,3.7,2.6,3.15,3.0,3.15,945450,75,19857367860.0,2996600.0,339750.0,NIFTY,OPTIDX,PE,21000.0
2025-06-11,2025-06-26,3.1,3.35,2.55,2.8,3.0,2.8,428775,75,9005499172.5,2656850.0,525.0,NIFTY,OPTIDX,PE,21000.0
2025-06-10,2025-06-26,3.9,3.9,3.2,3.45,3.2,3.45,317250,75,6663351135.0,2656325.0,9675.0,NIFTY,OPTIDX,PE,21000.0
2025-06-09,2025-06-26,3.35,4.2,3.0,3.9,3.9,3.9,352725,75,7408498548.75,2646650.0,-52875.0,NIFTY,OPTIDX,PE,21000.0
2025-06-06,2025-06-26,3.95,4.25,3.0,3.75,4.25,3.75,514275,75,10801597286.25,2699525.0,-44400.0,NIFTY,OPTIDX,PE,21000.0
2025-06-05,2025-06-26,5.1,6.1,3.7,3.95,3.85,3.95,523275,75,10991006298.75,2743925.0,56325.0,NIFTY,OPTIDX,PE,21000.0
2025-06-04,2025-06-26,5.95,6.3,4.65,4.85,4.85,4.85,413325,75,8681929548.75,2687600.0,-18375.0,NIFTY,OPTIDX,PE,21000.0
2025-06-03,2025-06-26,7.7,7.75,5.45,5.75,5.9,5.75,924225,75,19414660398.75,2705975.0,-13200.0,NIFTY,OPTIDX,PE,21000.0
2025-06-02,2025-06-26,6.2,8.1,5.8,7.8,7.5,7.8,1143150,75,24014333812.5,2719175.0,410125.0,NIFTY,OPTIDX,PE,21000.0
2025-05-30,2025-06-26,6.85,6.85,5.6,6.35,6.2,6.35,241275,75,5068232681.25,2309050.0,19200.0,NIFTY,OPTIDX,PE,21000.0
2025-05-29,2025-06-26,8.4,8.45,6.1,6.35,6.15,6.35,756450,75,15890489516.25,2289850.0,-82125.0,NIFTY,OPTIDX,PE,21000.0
2025-05-28,2025-06-26,11.45,11.45,7.85,8.25,7.95,8.25,788475,75,16565394333.75,2371975.0,173100.0,NIFTY,OPTIDX,PE,21000.0
2025-05-27,2025-06-26,10.05,12.7,8.7,10.6,10.5,10.6,510900,75,10734655248.75,2198875.0,71025.0,NIFTY,OPTIDX,PE,21000.0
